player_id,player_name,primary_position,team_name,competition_name,cluster,pca_x,pca_y,tsne_x,tsne_y
8103,Mattia Destro,Right Center Forward,Bologna,Serie A,6,-0.5704384190249485,-5.194223778430342,-6.8337665,-59.569275
8284,Amadou Diawara,Center Defensive Midfield,Bologna,Serie A,7,1.2169718289182831,2.430246596150619,20.35791,33.06237
8849,Domenico Maietta,0,Bologna,Serie A,2,0.17585986048043978,2.1211208320392987,1.752128,28.722113
8873,Marios Oikonomou,Right Center Back,Bologna,Serie A,2,-0.33784887331581387,1.5304024453853244,-7.95649,21.36104
12475,Angelo Esmael da Costa Júnior,0,Bologna,Serie A,0,-4.541579714012276,0.48419050895843263,-76.78639,-9.50276
15415,Matteo Mancosu,Left Center Forward,Bologna,Serie A,6,-1.4547300936052134,-3.6503811738461653,-9.290338,-53.48621
18027,Matteo Brighi,Left Center Midfield,Bologna,Serie A,1,0.6135403165981098,0.24958223050251777,21.034733,21.680353
30770,Filippo Falco,0,Bologna,Serie A,4,1.910363213646046,0.16490424887186342,41.58628,-28.652308
31273,Marco Crimi,Right Center Midfield,Bologna,Serie A,5,3.3793013301236305,-0.9266590627390204,46.257412,10.236568
40428,Archimede Morleo,0,Bologna,Serie A,2,-0.5324017932670835,0.5182532066345958,-11.954794,11.215828
45591,Franco Brienza,Center Attacking Midfield,Bologna,Serie A,4,1.0042264592728682,-0.39876409830682985,33.450993,-28.917234
386640,Robert Acquafresca,Right Center Forward,Bologna,Serie A,6,-1.516099496380546,-2.6960695221685174,-21.819603,-36.888527
6962,Radja Nainggolan,Left Center Midfield,AS Roma,Serie A,7,2.079654173284565,0.9077756920703405,21.51893,46.16939
6973,Edin Džeko,Center Forward,AS Roma,Serie A,3,0.05716113154295296,-5.512348187636987,-2.78504,-62.174942
7048,Konstantinos Manolas,Right Center Back,AS Roma,Serie A,7,-0.27815685884635233,2.226964346369654,-8.971855,39.224724
7051,Daniele De Rossi,Center Defensive Midfield,AS Roma,Serie A,7,0.8464095334567405,3.5759176670634036,5.5674505,60.646122
7961,Leandro Castán da Silva,Left Center Back,AS Roma,Serie A,2,-1.4009399657208312,1.5316118492034316,-20.750696,34.648956
8104,Vassilis Torosidis,Left Back,AS Roma,Serie A,7,-1.3864460283855153,2.5210545219787965,-10.55984,45.52735
15780,Francesco Totti,0,AS Roma,Serie A,3,4.518327799561511,-4.21100893610934,19.219198,-70.33083
15818,Gervais Lombe Yao Kouassi,Left Wing,AS Roma,Serie A,4,-0.435841024714677,-2.558075493259659,17.619265,-50.7436
20043,Norbert Gyömbér,0,AS Roma,Serie A,7,2.5711908093285394,3.4576694948301236,12.176497,68.76265
23559,José Ndong Machín Dicombo,0,AS Roma,Serie A,0,-2.484985297283366,0.0707705434309378,-5.570122,-19.648827
40529,Morgan De Sanctis,0,AS Roma,Serie A,0,-4.7963513042509085,0.16184705918661824,-67.38801,-3.8235998
6686,Giampaolo Pazzini,Left Wing,Hellas Verona,Serie A,6,-1.0498171469409077,-4.958581494640749,-5.2776966,-60.974842
7020,Jacopo Sala,Right Center Midfield,Hellas Verona,Serie A,1,1.8432479721686768,0.8213667399827284,34.680958,14.603009
7694,Rômulo Souza Orestes Caldeira,Right Center Midfield,Hellas Verona,Serie A,4,1.8340950184799791,-0.7469584447183796,40.984753,-34.54465
7695,Samuel Souprayen,Left Back,Hellas Verona,Serie A,2,-0.10180790329075341,1.715829578814532,-3.4800467,26.946352
7770,Federico Viviani,0,Hellas Verona,Serie A,7,2.262627060896507,1.7524214597682346,24.897175,51.702557
8274,Pierluigi Gollini,0,Hellas Verona,Serie A,0,-4.585221876246067,0.41905997236067744,-79.49417,-16.01392
8421,Matteo Bianchetti,0,Hellas Verona,Serie A,1,0.3819509080741962,0.99963656050759,21.763132,17.663767
8792,Mattia Zaccagni,0,Hellas Verona,Serie A,3,1.7274362126665266,-1.8289560806597756,13.55123,-56.106804
9887,Rafael de Andrade Bittencourt Pinheiro,Goalkeeper,Hellas Verona,Serie A,0,-4.838821938514779,0.16759291767145473,-72.31345,-11.830433
11342,Eros Pisano,Right Back,Hellas Verona,Serie A,2,-0.38385887297753507,0.6969202717854986,-10.786665,16.295639
11494,Luca Siligardi,Right Wing,Hellas Verona,Serie A,4,1.4636641940204496,-1.8931399863604608,17.47086,-32.060112
20252,Luca Toni,Center Forward,Hellas Verona,Serie A,6,-1.7719014167250813,-5.362530181920446,-5.429299,-61.195553
31488,Vangelis Moras,Left Center Back,Hellas Verona,Serie A,2,-0.46584036938887985,1.257805224159711,-9.241794,21.474312
32119,Leandro Greco,Center Defensive Midfield,Hellas Verona,Serie A,1,1.35719561530652,1.4722723966806812,23.730284,32.153427
386650,Michelangelo Albertazzi,0,Hellas Verona,Serie A,2,-0.839520999560933,1.2697434556189091,-7.6549726,13.89671
386651,Juan Ignacio Gómez Taleb,Left Wing,Hellas Verona,Serie A,6,-0.4300362889724094,-2.3116590471215797,-12.971247,-52.242264
386652,Luca Checchin,0,Hellas Verona,Serie A,2,-0.9569426608766909,2.5306852077307664,-43.348812,12.35763
3112,Anton Ciprian Tătărușanu,Goalkeeper,Fiorentina,Serie A,0,-3.6347927827432587,1.0688694040047035,-40.09308,35.8776
3964,Marcos Alonso Mendoza,Left Wing Back,Fiorentina,Serie A,7,1.9191959704498949,1.234753729929344,23.952969,50.021633
7056,Nenad Tomović,Right Center Back,Fiorentina,Serie A,7,1.4061317699601594,3.746584116671009,6.9029737,62.11753
7139,Josip Iličić,Right Attacking Midfield,Fiorentina,Serie A,3,2.6034744241402947,-2.625123844989376,32.877216,-51.73311
8275,Davide Astori,Left Center Back,Fiorentina,Serie A,7,1.08753282266736,4.089428179654468,4.0666747,62.58941
11516,Manuel Pasqual,0,Fiorentina,Serie A,7,0.9830871086057963,2.7653452646928014,11.202717,49.837994
25303,Gilberto Moraes Junior,Right Wing Back,Fiorentina,Serie A,4,3.546312450055493,0.31183784095195377,48.31278,-7.824033
30830,Luca Lezzerini,0,Fiorentina,Serie A,0,-3.1932473673289086,0.8605589841558346,-43.194145,38.02513
6944,Mattia De Sciglio,Right Back,AC Milan,Serie A,7,0.6000246072272779,2.0273188370985964,12.897098,33.857315
7026,Giacomo Bonaventura,Left Center Midfield,AC Milan,Serie A,4,2.013667910507855,-1.3438025228744237,38.118374,-38.422173
7032,Davide Calabria,0,AC Milan,Serie A,5,4.005632647124823,1.8597176315361978,46.651184,14.75071
7147,Andrea Bertolacci,Right Center Midfield,AC Milan,Serie A,1,2.3751050059480185,1.0886305742650322,31.099302,29.033775
7166,Riccardo Montolivo,0,AC Milan,Serie A,7,1.7938425467689905,3.0051936395732577,20.67446,54.368515
7168,Andrea Poli,0,AC Milan,Serie A,1,1.6310102217171356,1.2404052079688603,25.694073,28.150267
7458,Alessio Romagnoli,Left Center Back,AC Milan,Serie A,2,-0.47946121300433764,1.983516883913347,-6.9398437,37.235744
7463,Ignazio Abate,0,AC Milan,Serie A,7,2.7379374649930437,2.790845086234451,31.911205,46.43302
7702,Alessio Cerci,Right Center Forward,AC Milan,Serie A,4,0.1524313014776552,-3.3029031613693043,23.122774,-46.515907
8296,Alessandro Matri,0,AC Milan,Serie A,6,-2.4273312559038316,-3.3989158421525705,-7.76302,-49.277542
8874,Luca Antonelli,Left Back,AC Milan,Serie A,7,1.8421480316637218,1.7624600022022183,22.472652,38.19779
20057,Nigel de Jong,Center Defensive Midfield,AC Milan,Serie A,2,-2.3722133836771437,1.1812819312076588,-50.080387,10.913526
21272,Luiz Adriano de Souza da Silva,Left Center Forward,AC Milan,Serie A,6,-0.4417507111319067,-3.1311600089901512,-2.8241022,-52.83311
